drop-out;batch_size;learning_rate;n_units;RNN;activation;epochs;MSE;R^2;RMSE;CCC,,,,,,,,,,
0.1,16,0.0001,128,GRU,relu,100,0.09563111997487252,0.2663092,0.23937772,0.520944
0.1,16,0.0001,256,LSTM,linear,100,0.09065361889569383,0.25915813,0.2371342,0.42830136
0.1,16,0.0001,256,GRU,linear,100,0.09296980977319834,0.21551038,0.2451617,0.40792432
0.1,16,0.0001,256,LSTM,softmax,100,0.12420686360513955,-0.051062822,0.28409293,0.0
0.1,16,0.0001,256,GRU,softmax,100,0.12420788721034401,-0.050690204,0.2840141,1.7143643e-08
0.1,16,0.0001,256,LSTM,relu,100,0.08664762058801818,0.2863946,0.2294654,0.47140914
0.1,16,0.0001,256,GRU,relu,100,0.09223551211649911,0.22685623,0.24771774,0.38370654
0.1,16,0.01,64,LSTM,linear,100,0.06798060300449531,0.43781918,0.20369914,0.6239879
0.1,16,0.01,64,GRU,linear,100,0.08554937755852415,0.3040991,0.2338867,0.41812068
0.1,16,0.01,64,LSTM,softmax,100,0.12421463063934393,-0.04967563,0.28379175,0.0
0.1,16,0.01,64,GRU,softmax,100,0.12420663302927687,-0.05158189,0.2842003,0.0
0.1,16,0.01,64,LSTM,relu,100,0.06419489062146137,0.45065677,0.19378349,0.6464226
0.1,16,0.01,64,GRU,relu,100,0.09065833413287212,0.24743482,0.2418135,0.42257148
0.1,16,0.01,128,LSTM,linear,100,0.07859426599584128,0.3521047,0.22242278,0.5251478
0.1,16,0.01,128,GRU,linear,100,0.1195217982718819,-0.043664142,0.2864717,0.04907232
0.1,16,0.01,128,LSTM,softmax,100,0.12420668871256343,-0.051638037,0.28421175,0.0
0.1,16,0.01,128,GRU,softmax,100,0.12424842830289874,-0.047682986,0.28334707,-1.1061891e-07
0.1,16,0.01,128,LSTM,relu,100,0.06757097384124472,0.4154927,0.20198923,0.62034005
0.1,16,0.01,128,GRU,relu,100,0.10720731056573098,0.09186775,0.2698005,0.17116162
0.1,16,0.01,256,LSTM,linear,100,0.12420025101879187,-0.0521103,0.28430808,4.0126957e-05
0.1,16,0.01,256,GRU,linear,100,0.08799575948924349,0.22609086,0.2348998,0.43885627
0.1,16,0.01,256,LSTM,softmax,100,0.12420665721098582,-0.051215798,0.28412485,0.0
0.1,16,0.01,256,GRU,softmax,100,0.1242485507799868,-0.05595444,0.28501812,0.0
0.1,16,0.01,256,LSTM,relu,100,0.06543000062045298,0.44301644,0.20856518,0.6600703
0.1,16,0.01,256,GRU,relu,100,0.11073486585366099,0.037509874,0.2730426,0.15372543
0.1,32,0.001,64,LSTM,linear,100,0.08980288441505349,0.2626832,0.23800997,0.42758974
0.1,32,0.001,64,GRU,linear,100,0.08898284037907918,0.2507497,0.23545781,0.41641584
0.1,32,0.001,64,LSTM,softmax,100,0.12420798419860371,-0.05217828,0.28432056,-1.5932883e-07
0.1,32,0.001,64,GRU,softmax,100,0.12420672910255298,-0.051179916,0.28411734,-1.8426822e-07
0.1,32,0.001,64,LSTM,relu,100,0.09097395288316827,0.25526297,0.23770629,0.41757864
0.1,32,0.001,64,GRU,relu,100,0.09483974479269563,0.20748882,0.24948412,0.4023491
0.1,32,0.001,128,LSTM,linear,100,0.09845960571577675,0.15679203,0.26075232,0.36833078
0.1,32,0.001,128,GRU,linear,100,0.05945615605206082,0.531812,0.18830337,0.70114183
0.1,32,0.001,128,LSTM,softmax,100,0.12421617879156481,-0.04952441,0.28375757,-1.3163737e-08
0.1,32,0.001,128,GRU,softmax,100,0.12420832065113804,-0.050582245,0.28399104,0.0
0.1,32,0.001,128,LSTM,relu,100,0.0918516514071247,0.2489528,0.24486883,0.38779777
0.1,32,0.001,128,GRU,relu,100,0.05437952915631365,0.55415934,0.17537889,0.75551265
0.1,32,0.001,256,LSTM,linear,100,0.05257211906198216,0.5711898,0.16854286,0.77018625
0.1,32,0.001,256,GRU,linear,100,0.052926519019692614,0.57480556,0.1734106,0.7575354
0.1,32,0.001,256,LSTM,softmax,100,0.12421243284877978,-0.0499212,0.2838467,0.0
0.1,32,0.001,256,GRU,softmax,100,0.12420728933392909,-0.051963344,0.2842776,0.0
0.1,32,0.001,256,LSTM,relu,100,0.07596585089177416,0.2944613,0.21027996,0.5128493
0.1,32,0.001,256,GRU,relu,100,0.07699275382778101,0.14281055,0.2134461,0.43454912
0.1,32,0.0001,64,LSTM,linear,100,0.09572244370192812,0.056936324,0.25176728,0.29778183
0.1,32,0.0001,64,GRU,linear,100,0.09355429651444419,0.1010299,0.24660851,0.3292481
0.1,32,0.0001,64,LSTM,softmax,100,0.11557372398020928,-0.05481036,0.27404678,-1.5698498e-07
0.1,32,0.0001,64,GRU,softmax,100,0.1155747220965854,-0.05473344,0.27400798,-4.4082597e-07
0.1,32,0.0001,64,LSTM,relu,100,0.09567398695569289,0.07226142,0.25231948,0.30811322
0.1,32,0.0001,64,GRU,relu,100,0.09239933678978368,0.092516676,0.24527745,0.34909183
0.1,32,0.0001,128,LSTM,linear,100,0.09436579702193276,0.08436763,0.24997924,0.34246084
0.1,32,0.0001,128,GRU,linear,100,0.09593565788185388,0.08142315,0.25042638,0.3201269
0.1,32,0.0001,128,LSTM,softmax,100,0.11557146880710334,-0.055080444,0.27417776,-1.303092e-08
0.1,32,0.0001,128,GRU,softmax,100,0.11557314152780332,-0.054865673,0.27407417,-2.3354163e-07
0.1,32,0.0001,128,LSTM,relu,100,0.09352167264411324,0.099655345,0.24769396,0.32208708
0.1,32,0.0001,128,GRU,relu,100,0.096249549273859,0.059994355,0.25416434,0.31405836
0.1,32,0.0001,256,LSTM,linear,100,0.0901136233618385,0.1036983,0.24216425,0.35006848
0.1,32,0.0001,256,GRU,linear,100,0.09101530987965434,0.1413041,0.2433781,0.3629485
0.1,32,0.0001,256,LSTM,softmax,100,0.11557645873542417,-0.05461362,0.27394658,0.0
0.1,32,0.0001,256,GRU,softmax,100,0.11300071734085418,-0.023073062,0.26838705,-9.619314e-09
0.1,32,0.0001,256,LSTM,relu,100,0.06102317288975444,0.49073696,0.19563383,0.6709666
0.1,32,0.0001,256,GRU,relu,100,0.0797643754304501,0.3054595,0.21950991,0.49475706
0.1,32,0.01,64,LSTM,linear,100,0.06028328822893009,0.49658352,0.18760905,0.71608436
0.1,32,0.01,64,GRU,linear,100,0.07683884744581423,0.32120392,0.21750592,0.4773879
0.1,32,0.01,64,LSTM,softmax,100,0.11252414160653164,-0.019331828,0.26897377,0.0
0.1,32,0.01,64,GRU,softmax,100,0.11258359305691301,-0.019721776,0.26869425,2.6727438e-09
0.1,32,0.01,64,LSTM,relu,100,0.05590783307949702,0.50623024,0.18432261,0.70134854
0.1,32,0.01,64,GRU,relu,100,0.06074005509154838,0.45617288,0.19781442,0.643494
0.1,32,0.01,128,LSTM,linear,100,0.05783382090821601,0.51535136,0.19045082,0.6768496
0.1,32,0.01,128,GRU,linear,100,0.08664583297152269,0.26053268,0.23531905,0.39729977
0.1,32,0.01,128,LSTM,softmax,100,0.11262030010683495,-0.0199942,0.26860526,0.0
0.1,32,0.01,128,GRU,softmax,100,0.1125630887976864,-0.019576296,0.26876166,0.0
0.1,32,0.01,128,LSTM,relu,100,0.05666140885206691,0.5135713,0.18598104,0.7064293
0.1,32,0.01,128,GRU,relu,100,0.06880148565560057,0.3562818,0.20988528,0.53540796
0.1,32,0.01,256,LSTM,linear,100,0.05513115959209308,0.44906324,0.17572771,0.69340694
0.1,32,0.01,256,GRU,linear,100,0.06358759085598745,0.44665086,0.19247855,0.6931565
0.1,32,0.01,256,LSTM,softmax,100,0.11250988668517063,-0.019293308,0.26915154,0.0
0.1,32,0.01,256,GRU,softmax,100,0.11254578541245377,-0.019459963,0.26884067,-5.1835887e-09
0.1,32,0.01,256,LSTM,relu,100,0.11304021953490742,-0.024947643,0.27099875,-0.0008819129
0.1,32,0.01,256,GRU,relu,100,0.10909601719233028,0.016706482,0.2637379,0.059274398
0.3,16,0.001,64,LSTM,linear,100,0.06763832620753531,0.43083778,0.20669416,0.6487618
0.3,16,0.001,64,GRU,linear,100,0.06304652743825787,0.4699652,0.18995652,0.68785787
0.3,16,0.001,64,LSTM,softmax,100,0.11282241867299665,-0.021599516,0.26842627,-1.08807285e-07
0.3,16,0.001,64,GRU,softmax,100,0.11271953425909344,-0.02076836,0.26848468,-1.4670917e-07
0.3,16,0.001,64,LSTM,relu,100,0.06618001119217329,0.4316903,0.20015578,0.6682613
0.3,16,0.001,64,GRU,relu,100,0.05682222316401046,0.5147273,0.1860745,0.7204434
0.3,16,0.001,128,LSTM,linear,100,0.05864547124426616,0.50823396,0.18470426,0.7161272
0.3,16,0.001,128,GRU,linear,100,0.06020130337166943,0.54490006,0.18636864,0.74163383
0.3,16,0.001,128,LSTM,softmax,100,0.1276586223066899,-0.1270035,0.2922474,0.0
0.3,16,0.001,128,GRU,softmax,100,0.12766670618663756,-0.12762064,0.29230657,-2.437339e-08
0.3,16,0.001,128,LSTM,relu,100,0.06819542327470947,0.4309902,0.19777457,0.6527286
0.3,16,0.001,128,GRU,relu,100,0.051632801855081005,0.5948588,0.17065121,0.77378523
0.3,16,0.001,256,LSTM,linear,100,0.08563363225313655,0.14548433,0.23177867,0.43023956
0.3,16,0.001,256,GRU,linear,100,0.07075438962170952,0.36923516,0.19703607,0.6880637
0.3,16,0.001,256,LSTM,softmax,100,0.1276694955794435,-0.12782466,0.29233134,0.0
0.3,16,0.001,256,GRU,softmax,100,0.12774593121649927,-0.13236588,0.29290107,1.12411955e-08
0.3,16,0.001,256,LSTM,relu,100,0.058410129068713436,0.5277983,0.18695083,0.7090351
0.3,16,0.001,256,GRU,relu,100,0.0703611610816759,0.4677006,0.2082175,0.7003286
0.3,16,0.0001,64,LSTM,linear,100,0.10299811812869289,0.017214403,0.26046872,0.31283346
0.3,16,0.0001,64,GRU,linear,100,0.10409618195211678,-0.02623561,0.25806737,0.36274654
0.3,16,0.0001,64,LSTM,softmax,100,0.12761516594573072,-0.12192635,0.29173678,-2.9270117e-07
0.3,16,0.0001,64,GRU,softmax,100,0.1276114311134606,-0.12032509,0.2915655,-2.4138817e-06
0.3,16,0.0001,64,LSTM,relu,100,0.10191462097460763,0.021199927,0.25729448,0.33629033
0.3,16,0.0001,64,GRU,relu,100,0.1018924399426109,0.010594845,0.25639817,0.364446
0.3,16,0.0001,128,LSTM,linear,100,0.09997901215887907,0.03500144,0.25438386,0.3346958
0.3,16,0.0001,128,GRU,linear,100,0.10032508626841662,0.018270284,0.25372007,0.3734326
0.3,16,0.0001,128,LSTM,softmax,100,0.12761618353818593,-0.12217097,0.29176247,5.8985455e-10
0.3,16,0.0001,128,GRU,softmax,100,0.1276154179583516,-0.121987134,0.29174316,-2.8138612e-07
0.3,16,0.0001,128,LSTM,relu,100,0.10269276601703543,-0.0049286336,0.25842765,0.33654907
0.3,16,0.0001,128,GRU,relu,100,0.09210178726597835,0.23002699,0.24265496,0.42793566
0.3,16,0.0001,256,LSTM,linear,100,0.08095291100050274,0.3045531,0.22545367,0.5320936
0.3,16,0.0001,256,GRU,linear,100,0.09287976970275243,0.21581626,0.2410867,0.45876577
0.3,16,0.0001,256,LSTM,softmax,100,0.13013070390412682,-0.032652855,0.2978015,0.0
0.3,16,0.0001,256,GRU,softmax,100,0.13015555250540115,-0.032826602,0.2977867,-6.002673e-09
0.3,16,0.0001,256,LSTM,relu,100,0.08552807399578262,0.26544198,0.23134692,0.4919767
0.3,16,0.0001,256,GRU,relu,100,0.09556631338700913,0.19688794,0.24527074,0.45160246
0.3,16,0.01,64,LSTM,linear,100,0.07818165055492468,0.3354601,0.22242054,0.6037265
0.3,16,0.01,64,GRU,linear,100,0.10538743070343085,0.13903011,0.26613927,0.25890666
0.3,16,0.01,64,LSTM,softmax,100,0.13026011094712375,-0.033567503,0.29774657,0.0
0.3,16,0.01,64,GRU,softmax,100,0.13003042301065043,-0.03196326,0.2978901,0.0
0.3,16,0.01,64,LSTM,relu,100,0.09502637595461126,0.18881606,0.25103676,0.32953736
0.3,16,0.01,64,GRU,relu,100,0.10471291160374357,0.114654705,0.25920993,0.3069949
0.3,16,0.01,128,LSTM,linear,100,0.09556603117993004,0.22996008,0.251156,0.39999154
0.3,16,0.01,128,GRU,linear,100,0.11819463340859664,0.04836718,0.27788416,0.15675512
0.3,16,0.01,128,LSTM,softmax,100,0.13019565139946185,-0.03310901,0.29777083,0.0
0.3,16,0.01,128,GRU,softmax,100,0.13011614154828222,-0.032551467,0.29781368,-3.4748737e-10
0.3,16,0.01,128,LSTM,relu,100,0.0920261460960957,0.20733096,0.24291548,0.3832243
0.3,16,0.01,128,GRU,relu,100,0.10444865297330053,0.058192387,0.25832352,0.28356203
0.3,16,0.01,256,LSTM,linear,100,0.11907705416282018,-0.09003906,0.27103785,0.0
0.3,16,0.01,256,GRU,linear,100,0.11970781155845575,-0.10103765,0.27154127,-0.01045524
0.3,16,0.01,256,LSTM,softmax,100,0.1191206796650301,-0.09239036,0.27053747,0.0
0.3,16,0.01,256,GRU,softmax,100,0.11907055725653966,-0.090549156,0.27083388,0.0
0.3,16,0.01,256,LSTM,relu,100,0.12021834050354205,-0.13943452,0.2697184,0.0031974753
0.3,16,0.01,256,GRU,relu,100,0.1189438263444524,0.008401886,0.27494442,0.2164832
0.3,32,0.001,64,LSTM,linear,100,0.09335186907596756,0.20257261,0.23413175,0.4269813
0.3,32,0.001,64,GRU,linear,100,0.08761867720699101,0.2630347,0.22190093,0.51865023
0.3,32,0.001,64,LSTM,softmax,100,0.11922710022905417,-0.09454413,0.2704131,-1.7646602e-07
0.3,32,0.001,64,GRU,softmax,100,0.11923298827911678,-0.09465021,0.27040902,-3.4424012e-08
0.3,32,0.001,64,LSTM,relu,100,0.09176101329687394,0.23690674,0.23176168,0.5046172
0.3,32,0.001,64,GRU,relu,100,0.10533835797717697,0.046864413,0.25250456,0.3126915
0.3,32,0.001,128,LSTM,linear,100,0.09514483182053816,0.12725407,0.23401977,0.38706556
0.3,32,0.001,128,GRU,linear,100,0.08625878674680726,0.2668768,0.22012919,0.55624837
0.3,32,0.001,128,LSTM,softmax,100,0.1192270581398094,-0.09454368,0.27041313,-2.23072e-09
0.3,32,0.001,128,GRU,softmax,100,0.11936133564041372,-0.09680578,0.27045125,8.237389e-08
0.3,32,0.001,128,LSTM,relu,100,0.09367190981120394,0.13260481,0.23571098,0.38682222
0.3,32,0.001,128,GRU,relu,100,0.0812850793202718,0.30360797,0.21326062,0.6303282
0.3,32,0.001,256,LSTM,linear,100,0.10227816859096811,0.088392675,0.24650763,0.31700704
0.3,32,0.001,256,GRU,linear,100,0.07138200528233458,0.39750162,0.19939399,0.6908477
0.3,32,0.001,256,LSTM,softmax,100,0.11928372202735198,-0.09553249,0.27041888,0.0
0.3,32,0.001,256,GRU,softmax,100,0.1205085531661385,-0.08217499,0.28745055,8.09038e-11
0.3,32,0.001,256,LSTM,relu,100,0.06673270689421579,0.4295873,0.20131701,0.6951624
0.3,32,0.001,256,GRU,relu,100,0.10382483546671115,0.061510086,0.23391506,0.4664356
0.3,32,0.0001,64,LSTM,linear,100,0.1074181226523299,0.06912065,0.26282594,0.34591156
0.3,32,0.0001,64,GRU,linear,100,0.10612385066454871,0.07167352,0.2609874,0.29781762
0.3,32,0.0001,64,LSTM,softmax,100,0.1201146723408448,-0.0769639,0.2864066,-5.085913e-09
0.3,32,0.0001,64,GRU,softmax,100,0.12008256635122132,-0.07653262,0.28632453,-8.007807e-07
0.3,32,0.0001,64,LSTM,relu,100,0.10629227169250187,0.078856446,0.2618299,0.33493173
0.3,32,0.0001,64,GRU,relu,100,0.10677397538695418,0.06289474,0.26179108,0.3362322
0.3,32,0.0001,128,LSTM,linear,100,0.1030370509415342,0.075873055,0.25315687,0.37677172
0.3,32,0.0001,128,GRU,linear,100,0.10404824073377408,0.09583057,0.25969622,0.3288623
0.3,32,0.0001,128,LSTM,softmax,100,0.12008511784829591,-0.07656741,0.2863311,8.472644e-09
0.3,32,0.0001,128,GRU,softmax,100,0.12008800736644812,-0.07660623,0.2863383,4.4549484e-08
0.3,32,0.0001,128,LSTM,relu,100,0.10849405210791972,0.06016881,0.2626277,0.35447142
0.3,32,0.0001,128,GRU,relu,100,0.10256410873772805,0.10842801,0.25563687,0.32575825
0.3,32,0.0001,256,LSTM,linear,100,0.10647767167865184,0.13683149,0.26411095,0.326009
0.3,32,0.0001,256,GRU,linear,100,0.1013615264704353,0.1784279,0.25769755,0.36988097
0.3,32,0.0001,256,LSTM,softmax,100,0.1291476613596866,-0.089255705,0.29907933,0.0
0.3,32,0.0001,256,GRU,softmax,100,0.12915543767443874,-0.08918996,0.29913685,-3.2123523e-08
0.3,32,0.0001,256,LSTM,relu,100,0.09349158046799794,0.27343315,0.24124467,0.49131796
0.3,32,0.0001,256,GRU,relu,100,0.10109945517360118,0.19234264,0.2598251,0.39145386
0.3,32,0.01,64,LSTM,linear,100,0.06951259436053142,0.45430627,0.20728332,0.63818383
0.3,32,0.01,64,GRU,linear,100,0.0797302213154341,0.3565823,0.22890033,0.49032253
0.3,32,0.01,64,LSTM,softmax,100,0.13047989575486435,-0.09009175,0.30414394,0.0
0.3,32,0.01,64,GRU,softmax,100,0.13089424763855181,-0.09163298,0.30512482,0.0
0.3,32,0.01,64,LSTM,relu,100,0.07950455309790477,0.36862904,0.2247799,0.540388
0.3,32,0.01,64,GRU,relu,100,0.08707110564175405,0.2935066,0.24023488,0.53592354
0.3,32,0.01,128,LSTM,linear,100,0.0715813987414565,0.4692055,0.2093867,0.68588823
0.3,32,0.01,128,GRU,linear,100,0.07597785067270722,0.435639,0.21202475,0.6688876
0.3,32,0.01,128,LSTM,softmax,100,0.13069864715400495,-0.09087472,0.30467692,0.0
0.3,32,0.01,128,GRU,softmax,100,0.1303709980688597,-0.08973208,0.3038637,6.87876e-08
0.3,32,0.01,128,LSTM,relu,100,0.08238793896478519,0.38865694,0.22573128,0.55429596
0.3,32,0.01,128,GRU,relu,100,0.0813877485823213,0.36387172,0.23120543,0.5207136
0.3,32,0.01,256,LSTM,linear,100,0.1300225017363565,-0.08875257,0.3028817,2.6700773e-06
0.3,32,0.01,256,GRU,linear,100,0.13732815357415298,-0.06392726,0.30461264,0.15176925
0.3,32,0.01,256,LSTM,softmax,100,0.13041167719322339,-0.08986394,0.30396962,0.0
0.3,32,0.01,256,GRU,softmax,100,0.13042558154516054,-0.08990969,0.3040055,0.0
0.3,32,0.01,256,LSTM,relu,100,0.12997891348704957,-0.08662642,0.30312136,0.015055379
0.3,32,0.01,256,GRU,relu,100,0.09074915321380422,0.31501228,0.24676852,0.44701624
0.5,16,0.001,64,LSTM,linear,100,0.09165694695292857,0.30950314,0.23313658,0.57954687
0.5,16,0.001,64,GRU,linear,100,0.0821754606930833,0.34977597,0.22195475,0.64275223
0.5,16,0.001,64,LSTM,softmax,100,0.12944529087919937,-0.08815265,0.30078876,5.6295697e-08
0.5,16,0.001,64,GRU,softmax,100,0.12953903852847584,-0.08810751,0.30118617,-1.1784053e-08
0.5,16,0.001,64,LSTM,relu,100,0.10547331766339771,0.18487063,0.2603444,0.4044269
0.5,16,0.001,64,GRU,relu,100,0.0988576159926883,0.20431781,0.25546953,0.42214155
0.5,16,0.001,128,LSTM,linear,100,0.10304637351318409,0.21856081,0.25545594,0.43732142
0.5,16,0.001,128,GRU,linear,100,0.048061562146534,0.50375915,0.17005856,0.7438144
0.5,16,0.001,128,LSTM,softmax,100,0.12275115282912004,-0.65594476,0.28959858,-1.03435065e-08
0.5,16,0.001,128,GRU,softmax,100,0.12370264438683526,-0.43908322,0.2835991,7.563141e-09
0.5,16,0.001,128,LSTM,relu,100,0.07372745714689556,-0.014257163,0.21267384,0.4659018
0.5,16,0.001,128,GRU,relu,100,0.06611113014974092,0.105051816,0.20370841,0.606264
0.5,16,0.001,256,LSTM,linear,100,0.05996510206738062,0.47021902,0.18374325,0.7249636
0.5,16,0.001,256,GRU,linear,100,0.055566769779512755,0.46874237,0.17876779,0.74236286
0.5,16,0.001,256,LSTM,softmax,100,0.12236990518214409,-0.5671195,0.28715754,0.0
0.5,16,0.001,256,GRU,softmax,100,0.12236997262950529,-0.57241213,0.28730384,1.8362276e-07
0.5,16,0.001,256,LSTM,relu,100,0.08998013470779385,-0.37480655,0.24320947,0.3066676
0.5,16,0.001,256,GRU,relu,100,0.05477076228054469,0.53615797,0.17627932,0.7203886
0.5,16,0.0001,64,LSTM,linear,100,0.08757012128307108,-0.3370933,0.23924431,0.33369732
0.5,16,0.0001,64,GRU,linear,100,0.0986203031058897,-0.7022413,0.26097277,0.28252786
0.5,16,0.0001,64,LSTM,softmax,100,0.12244126462099846,-0.53581464,0.28626248,-1.0055644e-06
0.5,16,0.0001,64,GRU,softmax,100,0.12236967094634708,-0.56893396,0.28720784,-1.2720584e-06
0.5,16,0.0001,64,LSTM,relu,100,0.08781944986498147,0.25909287,0.22408384,0.466483
0.5,16,0.0001,64,GRU,relu,100,0.10468308130900066,0.055303097,0.24884091,0.2785945
0.5,16,0.0001,128,LSTM,linear,100,0.09473659058934764,0.20483458,0.23387392,0.42899883
0.5,16,0.0001,128,GRU,linear,100,0.09616774111463312,0.18916607,0.2353844,0.43969223
0.5,16,0.0001,128,LSTM,softmax,100,0.13144884140867935,-0.043462902,0.29876363,-8.184954e-09
0.5,16,0.0001,128,GRU,softmax,100,0.13145618715830015,-0.043368444,0.29884118,-2.3578345e-07
0.5,16,0.0001,128,LSTM,relu,100,0.09065651475337513,0.23858604,0.22780961,0.44894803
0.5,16,0.0001,128,GRU,relu,100,0.10086315844142646,0.09408727,0.24769238,0.28849044
0.5,16,0.0001,256,LSTM,linear,100,0.09437138312741329,0.22058196,0.22886172,0.4604913
0.5,16,0.0001,256,GRU,linear,100,0.10565946002801259,0.07956301,0.2555454,0.23778401
0.5,16,0.0001,256,LSTM,softmax,100,0.13145940058064043,-0.043329656,0.29887384,-2.9924734e-09
0.5,16,0.0001,256,GRU,softmax,100,0.1314499684070286,-0.04344769,0.2987759,-1.0144555e-08
0.5,16,0.0001,256,LSTM,relu,100,0.0763845865925153,0.36490634,0.2093316,0.5725065
0.5,16,0.0001,256,GRU,relu,100,0.1038982397631595,0.059481353,0.25230065,0.29310894
0.5,16,0.01,64,LSTM,linear,100,0.09538629154364268,0.090901375,0.24883224,0.27089867
0.5,16,0.01,64,GRU,linear,100,0.11846046280442622,0.03837221,0.27434087,0.13594383
0.5,16,0.01,64,LSTM,softmax,100,0.1314328630503855,-0.043713987,0.29857275,0.0
0.5,16,0.01,64,GRU,softmax,100,0.13154640793800354,-0.04269339,0.2995781,4.7115728e-11
0.5,16,0.01,64,LSTM,relu,100,0.09443189073027226,0.17207131,0.2474865,0.38200694
0.5,16,0.01,64,GRU,relu,100,0.12104452427542,0.016219184,0.28115717,0.118641235
0.5,16,0.01,128,LSTM,linear,100,0.10399495862555086,0.13692805,0.2600916,0.33475447
0.5,16,0.01,128,GRU,linear,100,0.126803359180166,-0.01984261,0.2929229,0.035730433
0.5,16,0.01,128,LSTM,softmax,100,0.13140212456908143,-0.044641346,0.29798833,1.2207957e-08
0.5,16,0.01,128,GRU,softmax,100,0.13156321422572723,-0.042623997,0.29968962,0.0
0.5,16,0.01,128,LSTM,relu,100,0.10587417112107862,0.10352643,0.2664061,0.2693489
0.5,16,0.01,128,GRU,relu,100,0.11280629444017745,0.044054024,0.27529576,0.18137074
0.5,16,0.01,256,LSTM,linear,100,0.12300232797861099,-0.095639676,0.27821326,-0.0011220141
0.5,16,0.01,256,GRU,linear,100,0.11952018986145656,-0.09329659,0.2786828,0.012635973
0.5,16,0.01,256,LSTM,softmax,100,0.1197955277666711,-0.08389583,0.27803496,0.0
0.5,16,0.01,256,GRU,softmax,100,0.1191840580942338,-0.08862135,0.27812797,0.0
0.5,16,0.01,256,LSTM,relu,100,0.11661318702655926,-0.0560193,0.27594137,0.033825498
0.5,16,0.01,256,GRU,relu,100,0.11835080555133652,-0.07925444,0.277407,0.0070635634
0.5,32,0.001,64,LSTM,linear,100,0.07271732546781239,0.2909844,0.20601027,0.5653096
0.5,32,0.001,64,GRU,linear,100,0.0679463484046752,0.29626477,0.1968144,0.6591283
0.5,32,0.001,64,LSTM,softmax,100,0.11932694781244847,-0.086881086,0.2780648,-4.0815813e-08
0.5,32,0.001,64,GRU,softmax,100,0.11930908955502928,-0.0870696,0.27806893,-5.5617343e-06
0.5,32,0.001,64,LSTM,relu,100,0.0785456587348068,0.2267542,0.22388202,0.46238235
0.5,32,0.001,64,GRU,relu,100,0.07528894786771975,0.26892442,0.20590755,0.633463
0.5,32,0.001,128,LSTM,linear,100,0.06630106061174158,0.2798284,0.19873105,0.6479604
